#
# 3-day summary product time series for bartlettir
#
# Site: bartlettir
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 44.0646
# Lon: -71.2881
# Elev: 268
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-08-15
# Creation Time: 16:49:40
# Update Date: 2018-11-28
# Update Time: 05:16:59
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-04-29,2015,119,36,bartlettir_2015_04_29_120106.jpg,98.01183,98.45983,71.57054,0.36733,0.36566,100.35249,8.93901,100.90506,7.11678,73.26974,4.61114,0.36769,0.00592,0.36972,0.37201,0.37320,0.36518,0.00790,0.36402,0.36867,0.37640,60.76077,NA,NA,NA,NA,NA
2015-05-02,2015,122,36,bartlettir_2015_05_02_120107.jpg,90.25053,92.69767,67.41845,0.37025,0.36047,100.15488,10.16094,101.36910,8.98878,72.58347,5.17848,0.36982,0.00642,0.37110,0.37464,0.37623,0.36502,0.00884,0.36331,0.36947,0.37532,61.66020,NA,NA,NA,NA,NA
2015-05-05,2015,125,36,bartlettir_2015_05_05_120108.jpg,106.33422,109.25802,73.74770,0.37761,0.36751,107.55917,7.86348,111.58460,6.09293,75.31224,3.62919,0.37905,0.00548,0.38101,0.38278,0.38457,0.36494,0.00889,0.36471,0.36917,0.37413,62.51997,NA,NA,NA,NA,NA
2015-05-08,2015,128,36,bartlettir_2015_05_08_120109.jpg,102.81800,110.66488,63.24407,0.39991,0.37155,102.31989,5.74951,109.32039,5.41552,63.51597,6.43972,0.39764,0.00858,0.39994,0.40407,0.40795,0.37203,0.00757,0.37068,0.37521,0.38141,63.33839,NA,NA,NA,NA,NA
2015-05-11,2015,131,36,bartlettir_2015_05_11_120111.jpg,69.82890,80.89572,31.22186,0.44461,0.38379,78.95172,10.31952,92.51072,9.91156,40.59581,6.67117,0.43722,0.01222,0.43834,0.44352,0.45432,0.37214,0.00962,0.37011,0.37838,0.38451,64.11329,NA,NA,NA,NA,NA
2015-05-14,2015,134,36,bartlettir_2015_05_14_120109.jpg,91.96678,109.81864,45.33198,0.44440,0.37216,87.63484,8.02941,105.82204,7.83379,42.90880,4.33179,0.44805,0.00800,0.44890,0.45253,0.45785,0.37050,0.00678,0.37016,0.37298,0.37807,64.84235,NA,NA,NA,NA,NA
2015-05-17,2015,137,125,bartlettir_2015_05_17_120107.jpg,91.59381,114.69450,40.99151,0.46382,0.37041,75.25809,9.69299,96.90441,11.55289,34.35831,4.17967,0.46932,0.00780,0.47001,0.47422,0.47886,0.36416,0.00762,0.36301,0.36917,0.37363,65.52351,NA,NA,NA,NA,NA
2015-05-20,2015,140,36,bartlettir_2015_05_20_120108.jpg,76.35631,98.12887,34.05985,0.47054,0.36614,81.67607,9.35470,104.68609,9.92040,36.02511,3.53770,0.47106,0.00713,0.47263,0.47562,0.47825,0.36680,0.00777,0.36648,0.36949,0.37691,66.15471,NA,NA,NA,NA,NA
2015-05-23,2015,143,39,bartlettir_2015_05_23_120107.jpg,91.66052,115.96861,41.21125,0.46604,0.36835,80.97723,9.67693,105.26546,9.79868,36.73434,3.41718,0.47257,0.00690,0.47100,0.47759,0.48002,0.36244,0.00851,0.36473,0.36807,0.37036,66.73418,NA,NA,NA,NA,NA
2015-05-26,2015,146,36,bartlettir_2015_05_26_120106.jpg,78.02377,101.82534,37.98824,0.46744,0.35817,74.27390,7.75472,100.38256,7.91125,35.35324,3.40806,0.47843,0.00801,0.47867,0.48401,0.48756,0.35316,0.01009,0.35341,0.35847,0.36687,67.25908,NA,NA,NA,NA,NA
2015-05-29,2015,149,36,bartlettir_2015_05_29_120108.jpg,78.75385,109.40781,39.77360,0.48000,0.34551,71.30359,9.82358,98.21954,11.88675,36.97396,4.17824,0.47586,0.00579,0.47683,0.47990,0.48186,0.34470,0.00897,0.34622,0.34961,0.35302,67.72824,NA,NA,NA,NA,NA
2015-06-01,2015,152,36,bartlettir_2015_06_01_120105.jpg,50.13859,67.38669,23.53291,0.47772,0.35545,59.67388,11.62456,81.75407,14.91836,30.86836,7.38852,0.47567,0.01573,0.47057,0.48643,0.49811,0.34634,0.00554,0.34614,0.34881,0.35490,68.14116,NA,NA,NA,NA,NA
2015-06-04,2015,155,36,bartlettir_2015_06_04_120112.jpg,78.54077,107.60367,40.68844,0.47437,0.34625,73.94310,8.03772,101.26544,9.75244,38.84680,3.63804,0.47326,0.00731,0.47556,0.47797,0.48009,0.34514,0.00638,0.34370,0.34792,0.35464,68.49338,NA,NA,NA,NA,NA
2015-06-07,2015,158,24,bartlettir_2015_06_07_120106.jpg,73.80797,98.86225,39.55566,0.46584,0.34778,77.11486,2.72313,104.88320,3.44093,40.60044,2.06656,0.47124,0.00570,0.47140,0.47608,0.47708,0.34645,0.00432,0.34531,0.34804,0.35340,68.69559,NA,NA,NA,NA,NA
2015-06-10,2015,161,35,bartlettir_2015_06_10_120108.jpg,76.06143,104.72353,42.56405,0.46888,0.34055,70.26694,11.09447,96.43485,14.44613,36.47268,6.80744,0.47530,0.00977,0.47605,0.47976,0.48681,0.34595,0.00715,0.34694,0.35112,0.35349,69.01819,NA,NA,NA,NA,NA
2015-06-13,2015,164,36,bartlettir_2015_06_13_120111.jpg,79.12568,108.34124,41.75601,0.47265,0.34519,74.84439,5.20737,103.58054,6.56668,40.28255,2.21387,0.47363,0.00539,0.47478,0.47665,0.47768,0.34206,0.00634,0.34173,0.34476,0.34831,69.18975,NA,NA,NA,NA,NA
2015-06-16,2015,167,36,bartlettir_2015_06_16_120107.jpg,59.44837,82.51699,33.29176,0.47083,0.33921,66.05978,9.45984,92.03325,12.98409,36.30879,5.75414,0.47373,0.01128,0.47443,0.47849,0.48655,0.33988,0.00577,0.34044,0.34284,0.34641,69.29739,NA,NA,NA,NA,NA
2015-06-19,2015,170,36,bartlettir_2015_06_19_120109.jpg,75.96208,103.61616,40.08020,0.47171,0.34582,75.42165,7.27965,103.01042,7.60500,41.18981,2.73386,0.46929,0.00661,0.47047,0.47296,0.47542,0.34287,0.00940,0.34326,0.34671,0.35231,69.35164,NA,NA,NA,NA,NA
2015-06-22,2015,173,36,bartlettir_2015_06_22_120108.jpg,81.90566,107.08099,42.24850,0.46308,0.35421,62.58324,9.62300,85.37659,12.76907,33.41942,5.43012,0.47087,0.00995,0.47337,0.47751,0.48187,0.34505,0.00718,0.34530,0.34841,0.35422,69.35641,NA,NA,NA,NA,NA
2015-06-25,2015,176,36,bartlettir_2015_06_25_120110.jpg,70.85956,97.62797,38.26156,0.47221,0.34273,75.09694,6.92524,103.60123,8.35363,42.35176,2.86406,0.46872,0.00535,0.47031,0.47245,0.47323,0.33944,0.00687,0.33927,0.34238,0.34744,69.33125,NA,NA,NA,NA,NA
2015-06-28,2015,179,36,bartlettir_2015_06_28_120106.jpg,50.58784,65.92121,25.87409,0.46298,0.35529,64.34903,12.66418,86.91917,16.70554,34.36051,8.14745,0.46943,0.01191,0.46862,0.47124,0.48813,0.34703,0.00548,0.34506,0.35036,0.35529,69.24261,NA,NA,NA,NA,NA
2015-07-01,2015,182,36,bartlettir_2015_07_01_120106.jpg,53.24788,67.82849,30.61916,0.44714,0.35102,67.88695,14.03076,92.33756,18.60008,37.42894,8.06242,0.46754,0.01272,0.46802,0.47096,0.48413,0.34340,0.00771,0.34346,0.34706,0.35194,69.09156,NA,NA,NA,NA,NA
2015-07-04,2015,185,36,bartlettir_2015_07_04_120106.jpg,66.03173,88.40548,36.60243,0.46276,0.34564,73.61518,6.60565,99.84340,8.15447,40.61537,2.97910,0.46641,0.00556,0.46786,0.46921,0.47137,0.34366,0.00630,0.34332,0.34654,0.35245,68.87891,NA,NA,NA,NA,NA
2015-07-07,2015,188,36,bartlettir_2015_07_07_120108.jpg,58.09396,79.47118,30.10851,0.47396,0.34647,69.18095,9.77481,94.13390,11.57391,38.02902,4.74696,0.46792,0.00689,0.46815,0.47354,0.47546,0.34306,0.00776,0.34307,0.34877,0.35271,68.60567,NA,NA,NA,NA,NA
2015-07-10,2015,191,36,bartlettir_2015_07_10_120110.jpg,77.01841,102.63518,40.45277,0.46630,0.34991,72.16656,7.00306,96.97890,8.93164,38.86074,3.04638,0.46617,0.00604,0.46810,0.46999,0.47147,0.34676,0.00726,0.34744,0.35006,0.35480,68.27267,NA,NA,NA,NA,NA
2015-07-13,2015,194,36,bartlettir_2015_07_13_120107.jpg,62.96486,88.48109,37.11700,0.46924,0.33392,68.51656,8.17758,92.79029,9.29593,36.94346,3.36282,0.46825,0.00818,0.47027,0.47292,0.47449,0.34503,0.01049,0.34559,0.35105,0.35572,67.88127,NA,NA,NA,NA,NA
2015-07-16,2015,197,36,bartlettir_2015_07_16_120109.jpg,79.58747,106.11699,43.05793,0.46387,0.34790,80.22319,2.86229,106.42408,3.84994,44.02886,2.66340,0.46143,0.00601,0.46300,0.46580,0.46692,0.34783,0.00445,0.34699,0.34960,0.35524,67.43324,NA,NA,NA,NA,NA
2015-07-19,2015,200,36,bartlettir_2015_07_19_120106.jpg,62.68137,85.33911,36.54600,0.46238,0.33961,70.07266,10.76135,93.93062,12.68658,38.10865,5.07997,0.46507,0.00795,0.46618,0.47004,0.47591,0.34612,0.01185,0.34486,0.35277,0.35915,66.93021,NA,NA,NA,NA,NA
2015-07-22,2015,203,36,bartlettir_2015_07_22_120108.jpg,52.50865,76.95511,32.82165,0.47420,0.32356,71.80482,12.06180,96.82360,12.68154,40.47940,4.34429,0.46360,0.00770,0.46338,0.46674,0.47557,0.34182,0.01344,0.34608,0.35083,0.35680,66.37406,NA,NA,NA,NA,NA
2015-07-25,2015,206,36,bartlettir_2015_07_25_120107.jpg,71.45052,94.06965,39.58527,0.45864,0.34836,67.49523,8.33754,88.83979,10.12035,35.82884,5.41230,0.46282,0.01214,0.46226,0.46947,0.47958,0.35120,0.00716,0.35057,0.35421,0.35935,65.76663,NA,NA,NA,NA,NA
2015-07-28,2015,209,37,bartlettir_2015_07_28_120108.jpg,78.53609,104.48218,40.55026,0.46734,0.35128,72.77164,10.32423,97.70872,11.26403,38.95324,4.45023,0.46707,0.00959,0.46778,0.47132,0.47705,0.34664,0.01246,0.34903,0.35391,0.35705,65.10997,NA,NA,NA,NA,NA
2015-07-31,2015,212,36,bartlettir_2015_07_31_120109.jpg,84.58171,110.50353,45.26796,0.45975,0.35191,73.85084,10.82746,97.68702,11.98418,39.71055,5.64596,0.46321,0.00873,0.46260,0.46673,0.47445,0.34897,0.00877,0.34898,0.35468,0.35818,64.40603,NA,NA,NA,NA,NA
2015-08-03,2015,215,36,bartlettir_2015_08_03_120109.jpg,73.89830,95.43019,38.11612,0.46003,0.35623,76.65311,6.65542,100.18673,7.59990,40.97224,3.25222,0.46013,0.00735,0.46161,0.46421,0.46779,0.35171,0.00708,0.35132,0.35495,0.35954,63.65682,NA,NA,NA,NA,NA
2015-08-06,2015,218,36,bartlettir_2015_08_06_120108.jpg,76.20184,99.04753,43.30771,0.45319,0.34866,71.40057,7.16011,93.21105,8.11197,39.19298,3.12999,0.45747,0.00562,0.45843,0.46082,0.46308,0.35004,0.00586,0.34898,0.35213,0.35635,62.86424,NA,NA,NA,NA,NA
2015-08-09,2015,221,36,bartlettir_2015_08_09_120109.jpg,61.34966,82.46957,35.79232,0.45916,0.34157,78.92569,7.41641,101.22166,8.02717,41.24019,2.75776,0.45732,0.00648,0.45959,0.46115,0.46276,0.35612,0.00866,0.35511,0.36066,0.36633,62.03034,NA,NA,NA,NA,NA
2015-08-12,2015,224,36,bartlettir_2015_08_12_120115.jpg,57.33532,79.68283,36.79226,0.45845,0.32987,71.15980,12.39935,91.70481,14.30340,37.76818,6.07306,0.45760,0.00832,0.45847,0.46117,0.46232,0.35407,0.00962,0.35431,0.35915,0.36297,61.15730,NA,NA,NA,NA,NA
2015-08-15,2015,227,36,bartlettir_2015_08_15_120106.jpg,61.31331,80.60838,34.67470,0.45646,0.34719,77.32723,11.95938,98.88117,12.73818,39.40967,4.68083,0.45908,0.00729,0.46081,0.46352,0.46458,0.35755,0.01125,0.35820,0.36425,0.37144,60.24723,NA,NA,NA,NA,NA
2015-08-18,2015,230,36,bartlettir_2015_08_18_120109.jpg,83.67904,105.83737,40.88310,0.45936,0.36319,77.26668,6.77884,98.68010,6.74491,38.43728,2.59283,0.46050,0.00745,0.46377,0.46573,0.46746,0.36003,0.01025,0.35856,0.36683,0.37107,59.30272,NA,NA,NA,NA,NA
2015-08-21,2015,233,36,bartlettir_2015_08_21_120108.jpg,73.91950,94.77019,40.09042,0.45392,0.35405,75.86560,9.76794,96.63676,9.83116,38.21469,4.49789,0.45918,0.01023,0.45880,0.46394,0.47421,0.35935,0.01142,0.36098,0.36528,0.37089,58.32581,NA,NA,NA,NA,NA
2015-08-24,2015,236,35,bartlettir_2015_08_24_120107.jpg,67.23404,87.81930,37.67802,0.45566,0.34885,68.98213,11.35013,87.75522,14.63074,35.68314,5.64234,0.45547,0.01074,0.45805,0.46219,0.46535,0.35857,0.00978,0.36121,0.36426,0.36704,57.31880,NA,NA,NA,NA,NA
2015-08-27,2015,239,36,bartlettir_2015_08_27_120109.jpg,89.52045,109.59690,43.18422,0.45232,0.36946,79.55081,8.34035,99.53288,9.53226,40.27171,3.34896,0.45377,0.00725,0.45555,0.45844,0.46081,0.36233,0.00756,0.36031,0.36626,0.37036,56.28380,NA,NA,NA,NA,NA
2015-08-30,2015,242,35,bartlettir_2015_08_30_120107.jpg,75.91089,93.47266,35.15759,0.45699,0.37113,83.01710,6.42964,101.69569,6.33832,39.78517,2.58561,0.45317,0.00665,0.45532,0.45680,0.45904,0.36953,0.00854,0.36922,0.37547,0.37889,55.22635,NA,NA,NA,NA,NA
2015-09-02,2015,245,35,bartlettir_2015_09_02_120107.jpg,82.14680,98.77901,37.76798,0.45168,0.37562,83.18668,4.22587,101.81738,4.72589,39.08260,1.97990,0.45441,0.00676,0.45644,0.45953,0.46158,0.37117,0.00626,0.36987,0.37388,0.37923,54.15456,NA,NA,NA,NA,NA
2015-09-05,2015,248,34,bartlettir_2015_09_05_120108.jpg,90.02312,107.04807,43.39930,0.44516,0.37436,84.40508,9.95859,103.14068,9.38010,41.03639,3.75540,0.45179,0.00820,0.45344,0.45610,0.45995,0.36841,0.01053,0.36922,0.37336,0.37790,53.06203,NA,NA,NA,NA,NA
2015-09-08,2015,251,34,bartlettir_2015_09_08_120110.jpg,72.25814,91.50375,38.13902,0.45321,0.35789,82.13009,10.54571,99.99301,9.98380,39.95281,3.85880,0.45084,0.00817,0.45090,0.45452,0.46136,0.36893,0.01021,0.37116,0.37480,0.38009,51.95038,NA,NA,NA,NA,NA
2015-09-11,2015,254,35,bartlettir_2015_09_11_120127.jpg,76.83640,93.94407,37.60726,0.45081,0.36872,78.73021,6.65276,95.54991,5.96085,38.00003,2.82976,0.45043,0.00742,0.45297,0.45477,0.45635,0.37057,0.00737,0.36937,0.37429,0.38159,50.82232,NA,NA,NA,NA,NA
2015-09-14,2015,257,35,bartlettir_2015_09_14_120110.jpg,92.06490,106.99882,44.29135,0.43968,0.37832,78.06832,13.32908,92.49435,15.66655,36.85416,8.24203,0.44675,0.00965,0.44606,0.45198,0.45723,0.37706,0.00870,0.37766,0.38173,0.38752,49.68044,NA,NA,NA,NA,NA
2015-09-17,2015,260,33,bartlettir_2015_09_17_120107.jpg,88.97496,102.76284,41.77777,0.44007,0.38102,91.87272,2.14532,107.38662,3.25056,43.70613,1.36993,0.44195,0.00516,0.44147,0.44404,0.45035,0.37817,0.00390,0.37743,0.38022,0.38336,48.52713,NA,NA,NA,NA,NA
2015-09-20,2015,263,36,bartlettir_2015_09_20_120109.jpg,94.47884,106.91798,48.37169,0.42807,0.37827,91.62902,4.86104,104.68717,4.86958,44.07679,3.57717,0.43569,0.00799,0.43794,0.44104,0.44440,0.38120,0.00645,0.37894,0.38578,0.39043,47.36522,NA,NA,NA,NA,NA
2015-09-23,2015,266,36,bartlettir_2015_09_23_120107.jpg,95.54529,105.53455,45.26578,0.42840,0.38785,92.31795,7.11088,102.45618,6.43519,42.62276,3.55097,0.43188,0.00803,0.43192,0.44001,0.44199,0.38872,0.00754,0.38781,0.39203,0.39936,46.19682,NA,NA,NA,NA,NA
2015-09-26,2015,269,36,bartlettir_2015_09_26_120109.jpg,100.85238,106.68330,46.78411,0.41948,0.39656,96.11760,8.14196,102.89745,6.44264,43.89653,4.18343,0.42411,0.00950,0.42294,0.43178,0.43719,0.39543,0.00645,0.39476,0.39759,0.40457,45.02583,NA,NA,NA,NA,NA
2015-09-29,2015,272,36,bartlettir_2015_09_29_120109.jpg,66.51018,65.98920,24.68129,0.41983,0.42314,80.10593,14.17233,81.12316,17.00323,31.34922,8.83762,0.42093,0.00909,0.42084,0.42946,0.43207,0.41830,0.01259,0.42254,0.42710,0.43020,43.86340,NA,NA,NA,NA,NA
2015-10-02,2015,275,36,bartlettir_2015_10_02_120109.jpg,106.42975,102.16394,42.47976,0.40691,0.42390,104.70873,5.82100,101.24292,5.35441,43.74837,3.39054,0.40560,0.00796,0.40514,0.41213,0.41461,0.41939,0.00676,0.41647,0.42330,0.42898,42.70339,NA,NA,NA,NA,NA
2015-10-05,2015,278,35,bartlettir_2015_10_05_120110.jpg,107.14285,97.26025,39.22203,0.39922,0.43979,110.73849,7.43772,101.11169,5.25435,43.39863,3.28722,0.39641,0.00899,0.39694,0.40358,0.40556,0.43370,0.00751,0.43303,0.43922,0.44211,41.54642,NA,NA,NA,NA,NA
2015-10-08,2015,281,35,bartlettir_2015_10_08_120110.jpg,131.39203,106.75125,47.69047,0.37347,0.45968,112.58232,20.49361,91.01582,20.04110,38.82782,10.16123,0.37424,0.01166,0.37609,0.37989,0.38711,0.46768,0.02046,0.45779,0.48720,0.50091,40.39649,NA,NA,NA,NA,NA
2015-10-11,2015,284,36,bartlettir_2015_10_11_120109.jpg,122.63935,97.40595,39.84422,0.37480,0.47189,127.57457,9.26285,99.84636,7.01755,42.39437,3.94351,0.37020,0.00781,0.37248,0.37516,0.37721,0.47290,0.00804,0.47110,0.47687,0.48600,39.25631,NA,NA,NA,NA,NA
2015-10-14,2015,287,36,bartlettir_2015_10_14_120111.jpg,111.20215,84.64770,33.37246,0.36928,0.48513,126.50587,12.43860,95.91643,12.37296,39.40190,7.91634,0.36611,0.00845,0.36901,0.37290,0.37455,0.48471,0.01682,0.48395,0.49252,0.50950,38.12887,NA,NA,NA,NA,NA
2015-10-17,2015,290,36,bartlettir_2015_10_17_120108.jpg,114.35097,88.90406,41.71356,0.36292,0.46680,128.01381,16.90767,100.04450,12.56259,46.46340,5.54436,0.36444,0.00736,0.36693,0.36962,0.37184,0.46596,0.01196,0.46494,0.47159,0.48357,37.01698,NA,NA,NA,NA,NA
2015-10-20,2015,293,36,bartlettir_2015_10_20_120108.jpg,132.56635,104.38711,51.69992,0.36163,0.45926,117.46667,17.16951,95.52859,12.88957,48.97472,5.31529,0.36460,0.00782,0.36725,0.37098,0.37207,0.44754,0.01452,0.45011,0.45433,0.46796,35.92373,NA,NA,NA,NA,NA
2015-10-23,2015,296,36,bartlettir_2015_10_23_120107.jpg,118.67561,97.60997,54.14538,0.36094,0.43884,117.62189,9.73112,95.27414,9.31296,52.16194,6.32640,0.35928,0.00843,0.35964,0.36472,0.37177,0.44435,0.01530,0.44196,0.45488,0.46637,34.85365,NA,NA,NA,NA,NA
2015-10-26,2015,299,36,bartlettir_2015_10_26_120109.jpg,120.48883,104.55606,63.18528,0.36275,0.41803,112.57687,8.33578,98.16854,7.41166,58.54354,5.27721,0.36462,0.00701,0.36813,0.36937,0.37119,0.41822,0.00889,0.41604,0.42229,0.43172,33.80892,NA,NA,NA,NA,NA
2015-10-29,2015,302,36,bartlettir_2015_10_29_120106.jpg,96.46293,76.64273,46.22653,0.34944,0.43980,105.17611,12.81572,89.06636,12.15700,56.55013,9.10079,0.35485,0.00770,0.35495,0.36244,0.36428,0.42035,0.01974,0.42525,0.43022,0.44285,32.79145,NA,NA,NA,NA,NA
2015-11-01,2015,305,36,bartlettir_2015_11_01_120107.jpg,113.01207,97.46550,67.24776,0.35094,0.40692,101.60912,13.29282,92.61691,10.42775,63.63324,4.95032,0.35903,0.00869,0.36090,0.36718,0.36796,0.39298,0.01833,0.39242,0.40699,0.41317,31.80544,NA,NA,NA,NA,NA
2015-11-04,2015,308,36,bartlettir_2015_11_04_120108.jpg,106.95793,102.34302,70.51606,0.36575,0.38224,97.42756,15.36368,94.19068,10.50269,66.17183,4.16246,0.36552,0.00705,0.36780,0.37159,0.37234,0.37581,0.02192,0.37717,0.38908,0.39871,30.85348,NA,NA,NA,NA,NA
2015-11-07,2015,311,36,bartlettir_2015_11_07_120115.jpg,106.89264,105.58168,73.51896,0.36918,0.37376,98.89544,5.92227,96.52029,6.51951,68.12180,4.89449,0.36617,0.00745,0.36901,0.37167,0.37357,0.37546,0.01110,0.37160,0.38425,0.39115,29.93858,NA,NA,NA,NA,NA
2015-11-10,2015,314,36,bartlettir_2015_11_10_120108.jpg,104.01111,103.07325,71.95237,0.36939,0.37275,98.13015,5.25219,96.93778,7.21746,67.78570,4.72595,0.36854,0.00820,0.37084,0.37500,0.37582,0.37367,0.00990,0.36946,0.37874,0.39060,29.06372,NA,NA,NA,NA,NA
2015-11-13,2015,317,36,bartlettir_2015_11_13_120106.jpg,93.03135,88.26331,63.48851,0.36058,0.38006,84.83006,12.25198,80.10990,14.45756,57.83195,11.00645,0.35853,0.00990,0.35920,0.36859,0.36922,0.38282,0.02301,0.38011,0.40497,0.41227,28.23255,NA,NA,NA,NA,NA
2015-11-16,2015,320,36,bartlettir_2015_11_16_120108.jpg,99.40613,99.22121,70.28285,0.36898,0.36966,95.82091,6.42919,96.18683,5.44658,69.26575,3.41201,0.36818,0.00622,0.37082,0.37245,0.37340,0.36657,0.00812,0.36429,0.36819,0.38258,27.44702,NA,NA,NA,NA,NA
2015-11-19,2015,323,36,bartlettir_2015_11_19_120106.jpg,54.89839,45.31887,35.06641,0.33499,0.40580,82.47751,20.18931,79.36134,22.78078,57.25312,14.96650,0.35920,0.01374,0.36523,0.37110,0.37274,0.37931,0.01473,0.37292,0.38626,0.40126,26.70992,NA,NA,NA,NA,NA
2015-11-22,2015,326,36,bartlettir_2015_11_22_120106.jpg,61.18666,52.85247,38.25314,0.34705,0.40177,84.62533,13.83570,82.24774,16.83426,59.52523,12.21083,0.36185,0.00989,0.36464,0.37031,0.37147,0.37597,0.01787,0.37358,0.38347,0.40241,26.02597,NA,NA,NA,NA,NA
2015-11-25,2015,329,36,bartlettir_2015_11_25_120109.jpg,85.10458,84.99269,63.69375,0.36354,0.36402,91.90036,10.74677,91.62921,8.15489,66.48032,4.81934,0.36659,0.00664,0.36983,0.37156,0.37282,0.36683,0.01395,0.37138,0.37524,0.37991,25.39561,NA,NA,NA,NA,NA
2015-11-28,2015,332,36,bartlettir_2015_11_28_120106.jpg,74.21885,69.96110,54.06703,0.35290,0.37438,88.68912,8.56186,86.83658,9.16851,63.11708,5.29918,0.36352,0.00784,0.36464,0.37016,0.37218,0.37164,0.00733,0.36944,0.37582,0.38292,24.82180,NA,NA,NA,NA,NA
2015-12-01,2015,335,36,bartlettir_2015_12_01_120107.jpg,94.39495,88.60507,62.01392,0.36163,0.38526,85.38991,15.06608,81.89450,17.13382,59.47190,13.33763,0.36016,0.00749,0.36072,0.36661,0.36924,0.37868,0.02064,0.37402,0.38794,0.40929,24.30652,NA,NA,NA,NA,NA
2015-12-04,2015,338,36,bartlettir_2015_12_04_120111.jpg,59.43749,59.62223,53.68825,0.34514,0.34407,88.39037,9.55887,85.59146,8.87698,63.77843,5.89893,0.35979,0.00870,0.35930,0.36552,0.37154,0.37151,0.01526,0.36657,0.37531,0.39259,23.85237,NA,NA,NA,NA,NA
2015-12-07,2015,341,36,bartlettir_2015_12_07_120109.jpg,96.66790,97.07090,69.84485,0.36827,0.36674,93.61423,6.01020,92.94267,5.55785,67.63903,5.10482,0.36578,0.00716,0.36647,0.37204,0.37330,0.36831,0.00750,0.36629,0.37316,0.37862,23.46119,NA,NA,NA,NA,NA
2015-12-10,2015,344,36,bartlettir_2015_12_10_120106.jpg,61.96110,53.56827,41.88656,0.34030,0.39361,73.59444,18.43359,70.19943,20.62468,53.31980,16.03519,0.35462,0.01125,0.35558,0.36584,0.36701,0.37640,0.02091,0.37176,0.39387,0.40999,23.13832,NA,NA,NA,NA,NA
2015-12-13,2015,347,36,bartlettir_2015_12_13_120107.jpg,92.56187,91.26223,65.31402,0.36631,0.37153,76.24131,18.17332,74.94840,20.37435,55.74651,13.05832,0.35919,0.01396,0.36568,0.37139,0.37291,0.37022,0.01954,0.36886,0.38060,0.39157,22.88668,NA,NA,NA,NA,NA
2015-12-16,2015,350,36,bartlettir_2015_12_16_120107.jpg,91.05939,87.77866,61.24120,0.36562,0.37929,76.16901,18.96147,72.23205,21.58597,54.24010,15.00139,0.35297,0.01481,0.35686,0.36538,0.36921,0.37959,0.01850,0.37685,0.39536,0.40521,22.70175,NA,NA,NA,NA,NA
2015-12-19,2015,353,36,bartlettir_2015_12_19_120108.jpg,100.51022,98.66123,73.43408,0.36192,0.36870,91.16594,8.92191,91.70498,6.53995,69.16964,4.54014,0.36386,0.00587,0.36589,0.36855,0.36954,0.36122,0.01677,0.35842,0.36889,0.37980,22.58488,NA,NA,NA,NA,NA
2015-12-22,2015,356,33,bartlettir_2015_12_22_120107.jpg,42.90895,33.52661,29.79796,0.31559,0.40391,75.95120,22.62571,72.72692,25.63254,56.39655,19.02597,0.35031,0.01740,0.35554,0.36441,0.36540,0.37507,0.01865,0.37470,0.39054,0.40285,22.54207,NA,NA,NA,NA,NA
2015-12-25,2015,359,36,bartlettir_2015_12_25_120111.jpg,93.75877,93.41780,63.16459,0.37316,0.37452,88.36777,8.72744,88.13388,8.61888,63.29835,4.42743,0.36719,0.00856,0.36862,0.37358,0.37694,0.36815,0.00780,0.36797,0.37246,0.37567,22.60791,NA,NA,NA,NA,NA
2015-12-28,2015,362,36,bartlettir_2015_12_28_120106.jpg,87.86855,89.63465,69.38767,0.36305,0.35590,78.19887,14.58405,80.58909,21.33148,64.97083,19.98903,0.35771,0.01205,0.36120,0.36823,0.36955,0.35710,0.03985,0.34783,0.39569,0.41091,22.75065,NA,NA,NA,NA,NA
2015-12-31,2015,365,36,bartlettir_2015_12_31_120112.jpg,103.43954,112.75308,98.96677,0.35777,0.32821,95.51015,12.07442,109.54491,12.40679,96.25217,8.72043,0.36336,0.00540,0.36443,0.36750,0.37002,0.31641,0.01068,0.31708,0.32261,0.32799,22.96461,NA,NA,NA,NA,NA
2016-01-02,2016,2,15,bartlettir_2016_01_02_120108.jpg,90.85483,99.48029,80.52328,0.36728,0.33543,91.74352,7.90201,103.43217,6.32306,88.70042,7.24131,0.36436,0.00550,0.36615,0.36880,0.36991,0.32310,0.01988,0.32967,0.33618,0.34270,23.14451,NA,NA,NA,NA,NA
2016-01-05,2016,5,36,bartlettir_2016_01_05_120109.jpg,97.99482,104.01480,83.37791,0.36447,0.34337,96.26790,4.90372,107.49115,4.73997,89.32293,7.91432,0.36697,0.00672,0.36763,0.37163,0.37584,0.32873,0.01304,0.32994,0.33865,0.34429,23.46987,NA,NA,NA,NA,NA
